policy_id,title,organization,support_ratio,ratio_audit_class,ratio_audit_reasons,roi_apply_method,manual_status,manual_required,manual_category,has_selected,has_numeric,ratio_candidate_count,amount_candidate_count,url
PBLN_000000000117992,2026년 나눔장비 이전지원사업 모집 공고,과학기술정보통신부,0.2,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,manual_representative_recoverable,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117992
PBLN_000000000117972,[대전] 중구 2026년 소상공인 특례보증 지원사업 공고,대전광역시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117972
PBLN_000000000117979,[인천] 중구 2026년 소상공인 특례보증 지원 사업 공고,인천광역시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117979
PBLN_000000000117995,[경기] 용인시 2026년 중소기업 특례보증 지원계획 공고,경기도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117995
PBLN_000000000123529,[부산] 2026년 리스크 대응 섬유패션 원부자재 공동 비축 시스템 구축사업 참여기업 모집공고,부산광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123529
SMARTFACTORY:2026-N-0077:1,[대구] AI솔루션 실증 지원(단일 실증),스마트공장 사업관리시스템,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0077&pbancSn=1
PBLN_000000000118014,[경남] 2026년 농어촌진흥기금 농산물 가격안정자금 융자시행계획 공고,경상남도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118014
PBLN_000000000118006,2026년 스마트공장 수준확인 사업 공고,중소벤처기업부,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,pending,True,mixed_manual_review,False,True,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118006
PBLN_000000000123512,[경북] 2026년 지역 연계 미드폼 제작지원 사업 공고(경북콘텐츠코리아랩 운영사업),경상북도,1.0,already_confirmed_amount,확정 대표금액 차감 우선,subtract,reviewed,False,keep_old_amount,True,True,1,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123512
PBLN_000000000122820,2026년 한국형 ARPA-H 프로젝트 신규지원 대상과제 통합 공고,보건복지부,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,mixed_manual_review,False,True,1,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122820
PBLN_000000000118017,[인천] 2026년 중소기업육성자금 지원계획 공고,인천광역시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118017
PBLN_000000000121239,[전북] 2026년 산업체 애로기술 해결을 위한 기술자문 참여기업 모집 공고(지역지능화혁신인재양성사업),전북특별자치도,,no_support_ratio,support_ratio 없음,subtract,pending,True,recommend_only_payload,False,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121239
PBLN_000000000118064,[대구] 달성군 2026년 소상공인 경영안정자금 지원사업 공고,대구광역시,0.02,blocked_context,금융/융자/보증/이차보전 문맥,exclude,not_required,False,,False,False,1,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118064
PBLN_000000000118067,[대구] 2026년 동구 소상공인 경영안정자금 지원사업 공고,대구광역시,0.02,blocked_context,금융/융자/보증/이차보전 문맥,exclude,not_required,False,,False,False,1,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118067
PBLN_000000000118047,[충북] 청주시 2026년 도시근로자 지원사업 참여기업 모집 공고,충청북도,0.4,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,pending,True,ratio_only,False,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118047
PBLN_000000000118093,[서울] 서초구 2026년 시중은행 협력자금 대출이자 지원 계획 공고,서울특별시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118093
PBLN_000000000118094,[서울] 관악구 2026년 상반기 중소기업육성기금 융자지원 계획 공고,서울특별시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118094
PBLN_000000000118098,[서울] 서초구 2026년 중소기업육성기금 융자지원 계획 공고,서울특별시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118098
PBLN_000000000121426,[대구] 2026년 BIT융합캠퍼스(의료ㆍ헬스ㆍ바이오) 지원사업 기업 모집 공고,대구광역시,0.25,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,manual_representative_recoverable,True,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121426
PBLN_000000000118131,[전남광주] 2026년 상반기 일반경영안정자금 지원 공고,전남광주통합특별시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118131
PBLN_000000000118108,[서울] 은평구 2026년 소규모 자영업자 LED간판 설치 지원사업 공고,서울특별시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118108
PBLN_000000000118182,[경기] 2026년 사회적경제조직 특례보증 및 이차보전 지원 사업 공고,경기도,1.0,blocked_context,금융/융자/보증/이차보전 문맥; 수수료/인증/교육/컨설팅/비현금 문맥,exclude,not_required,False,,False,False,2,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118182
PBLN_000000000116853,2026년 기업훈련 탄력운영제 참여기업 모집 공고,고용노동부,0.5,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,ratio_only,False,True,1,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116853
PBLN_000000000118134,[전남광주] 2026년 중소유통업구조개선자금 지원계획 공고,전남광주통합특별시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118134
PBLN_000000000121614,[전남광주] 2026년 스마트공장 지원계획 공고,중소벤처기업부,0.7,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,recommend_only_payload,False,True,0,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121614
PBLN_000000000118191,[인천] 2026년 식품진흥기금 융자사업 공고,인천광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118191
PBLN_000000000118203,[전남광주] 2026년 식품진흥기금 융자지원계획 공고,전남광주통합특별시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118203
PBLN_000000000118207,[인천] 2026년 농어촌진흥기금 융자지원 사업계획 공고,인천광역시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118207
PBLN_000000000121664,2026년 IP투자연계 지식재산평가 지원사업 공고,지식재산처,0.8,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,17,17,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121664
PBLN_000000000118210,2026년 리스크안전망 구축 지원업체 모집 공고,해양수산부,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118210
PBLN_000000000118237,[서울] 2026년 중장년 경력 인재 지원(채용형) 참여기업 모집 공고,서울특별시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118237
PBLN_000000000118301,2026년 환경기업 해외 진출 전문 컨설팅 지원사업 상시 모집 공고,기후에너지환경부,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118301
PBLN_000000000118336,[경기] 광명시 2026년 중소기업 육성자금(제조업ㆍ지식산업ㆍ정보통신산업) 지원계획 공고,경기도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118336
PBLN_000000000120679,[인천] 2026년 시제품제작 장비 (3D 프린팅) 공동활용 지원 공고,인천광역시,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120679
KOSMES:6107069,2026년 숙련기능인력 E-7-4 전환추천 모집공고(제2026-52호),중소벤처기업진흥공단,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.kosmes.or.kr/nsh/SH/NTS/SHNTS001F0.do?seqNo=6107069&tabPage=01
PBLN_000000000121677,[충남] 2026년 대전상공회의소 ESG 경영 컨설팅 지원사업 참여기업 모집 공고,충청남도,1.0,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,1,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121677
PBLN_000000000118341,[경기] 광명시 2026년 중소기업 특례보증 지원계획 공고,경기도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118341
PBLN_000000000118345,[경기] 광명시 2026년 소규모 유통업 육성자금 지원 공고,경기도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118345
PBLN_000000000118386,[서울ㆍ인천ㆍ경기] 2026년 중장년 경력 인재 지원(직무체험형) 참여기업 모집 공고,서울특별시,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118386
KPASS:P2950,2026년 산업기술국제협력사업 통합 시행계획 공고,한국산업기술진흥원,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,reviewed,False,keep_old_amount,False,True,1,7,https://www.k-pass.kr/notice/ancView.do?ancId=P2950&gubun=NEW
TECHNOPARK:818,「2026년 지역 거점 정보보호 클러스터 구축 사업」정보보호 성장지원 과제 모집공고(재공고),충남테크노파크,0.1,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,2,5,https://www.ctp.or.kr/business/datadetail.do?seq=2709227
PBLN_000000000118393,[울산] 2026년 청년일자리도약장려금 기업 모집 공고,울산광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118393
PBLN_000000000118395,[경기] 2026년 기술닥터사업 공고,경기도,0.8,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118395
PBLN_000000000123377,[전남광주] 첨단로봇ㆍAI 활용 중소기업 제조혁신 사업 기업지원(기획 컨설팅) 모집 공고,전남광주통합특별시,0.5,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,pending,True,manual_representative_recoverable,False,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123377
PBLN_000000000118318,2026년 소스개발 및 생산지원 사업 공고,농림축산식품부,,no_support_ratio,support_ratio 없음,recommend_only,pending,True,mixed_manual_review,False,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118318
PBLN_000000000118586,[경남] 2026년 식품진흥기금 융자금 지원계획 공고,경상남도,0.8,blocked_context,금융/융자/보증/이차보전 문맥,recommend_only,not_required,False,,False,False,1,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118586
PBLN_000000000118445,[경남] 2026년 창업기업 신규고용인력 보조금 지원계획 공고,경상남도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118445
PBLN_000000000121702,[강원] 2026년 수출단체보험 가입 희망기업 모집 공고(강원특별자치도청 전액 보험료지원),강원특별자치도,0.95,already_confirmed_ratio,기존 ratio_cap 확정,ratio_cap,not_required,False,,False,False,1,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121702
PBLN_000000000118617,[충북] 지능형첨단부품산업의 디지털전환 거점 구축 사업 오픈랩 AI 개발플랫폼 활용 지원 수혜기업 모집 공고,충청북도,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118617
PBLN_000000000118674,[경기] 2026년 규제샌드박스 지원사업 맞춤형 컨설팅 참여기업 모집 공고,경기도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118674
PBLN_000000000121785,[전남광주] 2026년 소규모 밀착 안전망 구축사업 참여기업 모집 공고(지역 중대재해 예방 사각지대 해소사업),전남광주통합특별시,,no_support_ratio,support_ratio 없음,subtract,reviewed,False,keep_old_amount,True,True,0,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121785
PBLN_000000000122371,[경기] 제조데이터 기반 디지털전환 실증 참여기업 모집 공고,산업통상부,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122371
PBLN_000000000118744,[제주] 관광사업체 대상 국내 현지 방문 판촉 영업 활동 지원 사업 공고,제주특별자치도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118744
PBLN_000000000118750,[경남] 진주시 2026년 중소기업 국내외 인증수수료 지원사업 공고,경상남도,,no_support_ratio,support_ratio 없음,subtract,pending,True,recommend_only_payload,True,True,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118750
