policy_id,title,organization,risk_count,risk_reasons,auto_update_candidate,decision_reason,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,old_actual,old_basis
PBLN_000000000123377,[전남] 첨단로봇ㆍAI 활용 중소기업 제조혁신 사업 기업지원(기획 컨설팅) 모집 공고,전라남도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 subsidy -> 새 타입 support_amount,False,risk_reasons_present,400.0,subsidy,subtract,7,400.0,support_amount,subtract,,최대 400만원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증"
PBLN_000000000123766,[충북] 2026년 스마트공장 구축 자부담금 지원사업 수혜기업 모집 공고,충청북도,3,max_amount_type=support_ratio | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음,False,risk_reasons_present,,support_ratio,ratio_cap,7,,,,0.05,최대 15% 지원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 시험인증, 스마트공장"
ENERGYAGENCY:24575,(수정)2026년도 산업진단 개선이행 지원사업 2차 공고,한국에너지공단,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,69000.0,support_amount,subtract,6,,,,0.7,최대 6.9억원,"금액 판단: 지원금 69,000만원 / 금액 표현: 최대 6.9억원 / 지원 방식: 현금지원, 에너지효율"
PBLN_000000000118750,[경남] 진주시 2026년 중소기업 국내외 인증수수료 지원사업 공고,경상남도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,100.0,support_amount,subtract,6,100.0,non_cash,recommend_only,,최대 100만원,"금액 판단: 금액 미기재 / 지원 방식: 시험인증, 판로수출"
PBLN_000000000119454,[경기] 평택시 2026년 국내외 지식재산 권리화 지원사업 모집 공고,경기도,3,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 대표 금액 20% 이상 차이: 기존 0만원, 새 150만원",False,risk_reasons_present,0.0,support_amount,subtract,6,150.0,support_amount,subtract,0.8,최대 0만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 공동장비, 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000121945,2026년 자이언트캐스팅(다이캐스팅) 부품 시험ㆍ평가ㆍ인증 및 기술지도 지원 시행 공고(자이언트캐스팅 공용센터 기반구축 사업),과학기술정보통신부,3,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 대표 금액 20% 이상 차이: 기존 1000만원, 새 200만원",False,risk_reasons_present,1000.0,subsidy,subtract,6,200.0,subsidy,subtract,,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육"
PBLN_000000000122394,[제주] 2026년 전기차 사용 후 배터리 실증 지원사업(KC인증) 상시모집 공고,제주특별자치도,3,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 대표 금액 20% 이상 차이: 기존 5000만원, 새 2500만원",False,risk_reasons_present,5000.0,support_amount,subtract,6,2500.0,support_amount,subtract,,"최대 5,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000123662,[전북] 2026년 게임기업 컨설팅 지원사업 신청 게임기업(예비창업자) 모집 공고,전북특별자치도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,60000.0,subsidy,subtract,6,60000.0,subsidy,subtract,,최대 6억원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000123694,[대전] 2026년 팝:콘 고도화 제작 지원사업 참여기업 모집 수정 공고,대전광역시,3,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 대표 금액 20% 이상 차이: 기존 28950만원, 새 5790만원",False,risk_reasons_present,28950.0,support_amount,subtract,6,5790.0,support_amount,subtract,,최대 2.9억원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 교육, 판로수출"
SMARTFACTORY:2026-N-0123:1,[한솔PNS] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,3,subtract 금액이 10억원 이상 | subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,150000.0,subsidy,subtract,6,150000.0,subsidy,subtract,0.5,최대 15억원,"금액 판단: 보조금 150,000만원 / 금액 표현: 최대 15억원 / 지원 방식: 컨설팅멘토링, 시험인증, 교육, 판로수출, 스마트공장"
PBLN_000000000117671,[인천] 서구 2026년 제품인증획득 지원사업 신청 공고,인천광역시,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,500.0,support_amount,subtract,5,,,,,,금액 판단: 지원금 500만원
PBLN_000000000117688,[인천] 서구(검단지역) 2026년 제품인증획득 지원사업 신청 공고,인천광역시,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,500.0,support_amount,subtract,5,,,,,,금액 판단: 지원금 500만원
PBLN_000000000121348,2026년 한-체코ㆍ한-중국 에너지국제공동R&D 신규지원 대상과제 공고,기후에너지환경부,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,75000.0,support_amount,subtract,5,,,,,,"금액 판단: 지원금 75,000만원"
PBLN_000000000123247,[경남] 고성군 2026년 3차 시군구연고산업육성사업 지원기업 모집 공고,중소벤처기업부,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,3630.0,support_amount,subtract,5,3630.0,non_cash,recommend_only,,"최대 3,630만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증"
PBLN_000000000123427,[경기] 안산시 2026년 로봇직업교육센터 구축사업 제조기업 로봇공정 성능개선 지원사업 공고,경기도,3,근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,210.0,support_amount,subtract,5,,,,1.0,최대 210만원,"금액 판단: 금액 미기재 / 지원 방식: 공동장비, 기술개발, 시험인증, 교육, 판로수출, 스마트공장"
PBLN_000000000123456,[전남] 화순군 2026년 스타기업 모집 공고,전라남도,3,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 대표 금액 20% 이상 차이: 기존 6000만원, 새 2000만원",False,risk_reasons_present,6000.0,support_amount,subtract,5,2000.0,support_amount,subtract,,"최대 6,000만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
PBLN_000000000119093,[인천] 2026년 파브(PAV) 부품 시험ㆍ인증 지원사업 참여기업 모집 공고,인천광역시,3,근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,8000.0,support_amount,subtract,4,,,,0.8,"최대 8,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 시험인증, 판로수출"
PBLN_000000000119212,[제주] 2026년 청정임산물 생산기반 지원사업 재공고,제주특별자치도,3,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 대표 금액 20% 이상 차이: 기존 2161만원, 새 1080.9만원",False,risk_reasons_present,2161.0,subsidy,subtract,4,1080.9,subsidy,subtract,0.5,"최대 2,161.8만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 시험인증, 판로수출"
PBLN_000000000119957,[부산] 기계ㆍ부품ㆍ철강산업 숙련기술자 고용안정 지원사업 참여 기업 및 참여자 모집 공고,부산광역시,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,750.0,support_amount,subtract,4,750.0,non_cash,recommend_only,,최대 750만원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증"
PBLN_000000000121784,[경기] 2026년 로봇직업교육센터 취업 연계 지원사업 참여기업 모집 공고,경기도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 subsidy -> 새 타입 support_amount,False,risk_reasons_present,210.0,subsidy,subtract,4,215.69,support_amount,subtract,,최대 210만원,"금액 판단: 금액 미기재 / 지원 방식: 시험인증, 교육"
PBLN_000000000122168,[경북] 경주시 2026년 소규모 사업장 방지시설 설치 지원사업 공고,경상북도,3,max_amount_type=support_ratio | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음,False,risk_reasons_present,,support_ratio,ratio_cap,4,,,,0.8,최대 80% 지원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 시험인증"
PBLN_000000000123130,2026년 K-온디바이스 AI반도체 기술개발사업 신규 지원대상 연구개발과제 공고,산업통상부,3,근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족 | 기존 타입 subsidy -> 새 타입 non_cash,False,risk_reasons_present,50000.0,subsidy,subtract,4,50000.0,non_cash,recommend_only,,최대 5억원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
PBLN_000000000123584,[경남] 2026년 지역기업 성장사다리 지원사업 패스트트랙(Track A) 모집 공고,중소벤처기업부,3,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 대표 금액 20% 이상 차이: 기존 1000만원, 새 2000만원",False,risk_reasons_present,1000.0,support_amount,subtract,4,2000.0,support_amount,subtract,,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000123691,[제주] 2026년 지역소재 기반 미드폼 영상 콘텐츠 제작 지원 사업 모집 공고(제주콘텐츠코리아랩 운영사업),제주특별자치도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,18000.0,support_amount,subtract,4,18000.0,support_amount,subtract,,최대 1.8억원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 판로수출"
PBLN_000000000119124,2026년 의료기기 분야 기술지도 지원사업 공고(메카노바이오활성소재 혁신의료기기 실증 기반구축),전북특별자치도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,500.0,support_amount,subtract,3,,,,,,금액 판단: 지원금 500만원
PBLN_000000000120123,2026년 금융 테스트베드 참여기업 테스트비용 지원 공고,금융위원회,3,근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,15000.0,support_amount,subtract,3,15000.0,non_cash,recommend_only,,최대 1.5억원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 시험인증"
PBLN_000000000121239,[전북] 2026년 산업체 애로기술 해결을 위한 기술자문 참여기업 모집 공고(지역지능화혁신인재양성사업),전북특별자치도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,20.0,support_amount,subtract,3,20.0,non_cash,recommend_only,0.97,최대 20만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 시험인증, 판로수출"
PBLN_000000000122153,[서울] 외식업 경영혁신 컨설팅 지원사업 컨설팅 참여업소 모집 공고,서울특별시,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,60.0,support_amount,subtract,3,60.0,non_cash,recommend_only,,최대 60만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 시험인증"
PBLN_000000000122644,[경북] 2026년 2차 미래자동차 사업재편 혁신성장 지원사업 공고,경상북도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,3200.0,support_amount,subtract,3,3200.0,non_cash,recommend_only,,"최대 3,200만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증"
PBLN_000000000122992,[경남] 서부 2026년 2차 글로벌IP스타기업육성사업 포장디자인개발 지원기업 모집 공고,경상남도,3,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,1500.0,support_amount,subtract,3,1500.0,non_cash,recommend_only,,"최대 1,500만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
