policy_id,title,organization,payload_source,raw_candidate_count,support_candidate_count,excluded_candidate_count,selected_amount_manwon,max_amount_numeric_manwon,max_amount_type,roi_apply_method,support_ratio,status,support_candidate_summary,excluded_type_summary,decision,decision_reasons,url
PBLN_000000000122268,2026년 2차 메카노바이오활성소재 혁신의료기기 실증 기반구축 생물학적 시험평가인증 지원사업 공고(산업혁신기반구축사업),산업통상부,json_only_review,4,4,0,,,unknown,review,,후보 검수 필요,800.0만원/non_cash/recommend_only: ☞ 의료기기 전ㆍ후방 산업군에 해당하는 전국의 중소ㆍ중견기업 ☞ 설치류 급성전신독성시험 지원(기업당 최대 800만 원 상당) 사업신청 방법 이메일 접수 (hyungsun || 0.0만원/equipment_usage_fee/recommend_only: hwp] 捤獥 汤捯 湰灧 【서식 1】 氠瑢 2026년 시험평가인증(생물학적) 지원사업 신청서 기 업 개 요 기 업 명 대 표 자 사업자등록번호 홈페이지 http:// 소 재 지 (주 소) (우편번호 : ) 업 종 한국표준산업분류코드 (대분류/중분류) 업 태 신 청 개 요 평가기관명 평가장비명 제 품 명 사용 목적 시험항목 || 0.0만원/equipment_usage_fee/recommend_only: pdf] - 1 - 【서식 1】2026년 시험평가인증(생물학적) 지원사업 신청서기업개 요 기 업 명 대 표 자사업자등록번호홈페이지http://소 재 지(주 소)(우편번호 : )업 종한국표준산업분류코드(대분류/중분류) 업 태신청개요 평가기관명평가장비명제 품 명 사용 목적시험항목시험방법(적용 규격) 요구사항사용료예상 일정기재 || 800.0만원/non_cash/recommend_only: 사업내용□ 지원규모산업분야지원분야지원한도지원규모의료기기 및 의료용품 산업설치류 급성전신독성시험1개 기업당 최대 800만 원 상당5개 社□ 지원내용 ◦ GLP(급성전신독성) 시험평가인증 보고서(국문) 발행 ◦ 현금 지원이 아닌 국가독성과학연구소 전북첨단바이오연구본부,,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122268
PBLN_000000000122275,[대구] 2026년 2차 지역혁신 중심 대학지원체계(RISE) 사업 협업ㆍ지원대상 기업 모집 공고,교육부,json_only_review,5,2,3,,,unknown,review,0.25,후보 검수 필요,"4400.0만원/total_support_scale/review: (지원규모) 최대 4,400만원(부가세 포함) - 기업 대응 투자금 : 총 사업비의 25% 이상(현물불가*)* 대협약체결일 이후 || 5500.0만원/total_support_scale/review: (지원규모) 최대 5,500만원(부가세 포함) - 기업 대응 투자금 : 총 사업비의 25% 이상(현물불가*)* 협약체결일 이후",unknown:4400.0 | unknown:5500.0 | unknown:5500.0,needs_review,selected_candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122275
PBLN_000000000122309,2026년 바이오 의료기기 해외 진출 지원 제로트러스트 기반구축사업 참여기업 상시 지원 모집 공고,산업통상부,no_support_candidate,0,0,0,,,unknown,review,,후보 없음,,,needs_review,candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122309
PBLN_000000000122325,2026년 대전 도심 공실 활용 스마트팜 조성사업 운영사 모집 공고,대전광역시,amount_update_ready,20,3,17,200.0,200.0,support_amount,subtract,0.7,확정,"200.0만원/support_amount/subtract: 월 2백만원 한도 내에서 지원 예정 氠瑢 || 100000.0만원/guarantee/exclude: 사는 협약의 체결과 동시에 이행보증보험증권으로 제출하여야 하며, 보증금액은 시비 10억 원, 보증기간은 운영기간(5년)으로 함 ⚪ 선정된 운영사는 협약 체결 후 시비 청구 || 200.0만원/support_amount/subtract: 월 2백만원 한도 내에서 지원 예정 - 운영현황 및 데이터 분석(분양률",self_funding:43000.0 | total_project_cost:143000.0 | self_funding:100000.0 | self_funding:43000.0 | unknown:302.27 | unknown:302.27 | self_funding:43000.0 | unknown:2000.0,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122325
PBLN_000000000122333,2026년 SDV 전장부품 보안 평가센터 기업지원사업 수혜기업 모집 공고,산업통상부,support_ratio_ready,1,1,0,,,support_ratio,ratio_cap,0.1,비율 확인,None만원/support_ratio/ratio_cap: 2026년 SDV 전장부품 보안 평가센터 기업지원사업 수혜기업 모집 공고 산업통상부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활,,needs_review,selected_candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122333
PBLN_000000000122357,[충북] 2026년 중소기업 경영애로 전문가 컨설팅서비스 참여기업 모집 공고,충청북도,no_support_candidate,0,0,0,,,unknown,review,,후보 없음,,,needs_review,candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122357
PBLN_000000000122359,[경북] 2026년 지역특화형(고도화) 스마트공장 구축사업 공고,중소벤처기업부,json_only_review,27,11,16,,,unknown,review,0.5,후보 검수 필요,"20000.0만원/support_amount/subtract: 총 2.5억원 내에서 2회(1회차고도화→2회차동일수준)까지 지원하되,회당 최대 2억원 한도,지원비율 50%이내에서 지원가능 * (예) 26년(목표수준 중간1, 고도화 || 10000.0만원/support_amount/subtract: 동일수준) 1억 * 2회차 동일수준 지원은 1회차 고도화 사업 완료(성공 판정) 이후 지원 가능지원유형지원기간정부 지원한도지원 비율구축목표수준 || 5000.0만원/support_amount/subtract: 구축사업을 통해 “고도화”지원받은기업이‘26년도 “동일수준”신청시,기존처럼 최대 0.5억원,6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) ◦ 과 거 || 100.0만원/education_fee/recommend_only: 182 * 정산대상 사업비(총사업비) : 정부출연금 + 민간부담금 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 45.0만원/education_fee/recommend_only: 182 * 정산대상 사업비(총사업비) : 정부출연금 + 민간부담금 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 100.0만원/education_fee/recommend_only: 완료보고서 제출 시 수료증 첨부- 집합교육으로 비용 발생(사업계획서에 교육비 100만원 계상) - 8 - -기획지원*컨설팅 사업의 참여를 통해 스마트공장 구축전략 수립 및 사업계획서를 도출한 기업은 구축지도 수행 여부 선택 가능 || ... 후보 5개 추가",unknown:25000.0 | unknown:15000.0 | unknown:20000.0 | unknown:25000.0 | self_funding:21.0 | unknown:5000.0 | unknown:20000.0 | unknown:63740000.0,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122359
PBLN_000000000122371,[경기] 제조데이터 기반 디지털전환 실증 참여기업 모집 공고,산업통상부,no_support_candidate,0,0,0,,,unknown,review,,후보 없음,,,needs_review,candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122371
PBLN_000000000122384,2026년 글로벌산업기술협력센터 사업(M.AX 분야 공동연구) 시행계획 공고,산업통상부,json_only_review,15,7,8,,,unknown,review,1.0,후보 검수 필요,200000.0만원/total_support_scale/review: 기간구분지원규모지원기간글로벌산업기술협력센터공동R&D20억원 내외/년최대 5년(41개월+최대 19개월) || 200000.0만원/support_amount/subtract: 중대형(연간 20억 이내)신규과제 9개 이내 * 지원기간에 따른 계획 및 예산을 사업계획서에 포함하여 제출 || 200000.0만원/total_support_scale/review: 접수 및 선정평가 결과 등에 따라 지원과제수 등 지원 규모는 변경 가능-회계연도 일치 관련 유의 사항구분 안내정부지원연구개발비1차년도(‘26년)는 연간 과제당 지원규모의 5/12(예: 연간 20억과제 기준 8억원 이내)까지 지원2차년도 이후 연간 지원규모(20억원 이내)로 총 정부지원연구개발비 최대 100억원 지원연구개발 || 80000.0만원/total_support_scale/review: 접수 및 선정평가 결과 등에 따라 지원과제수 등 지원 규모는 변경 가능-회계연도 일치 관련 유의 사항구분 안내정부지원연구개발비1차년도(‘26년)는 연간 과제당 지원규모의 5/12(예: 연간 20억과제 기준 8억원 이내)까지 지원2차년도 이후 연간 지원규모(20억원 이내)로 총 정부지원연구개발비 최대 100억원 지원연구개발 || 200000.0만원/total_support_scale/review: 접수 및 선정평가 결과 등에 따라 지원과제수 등 지원 규모는 변경 가능-회계연도 일치 관련 유의 사항구분 안내정부지원연구개발비1차년도(‘26년)는 연간 과제당 지원규모의 5/12(예: 연간 20억과제 기준 8억원 이내)까지 지원2차년도 이후 연간 지원규모(20억원 이내)로 총 정부지원연구개발비 최대 100억원 지원연구개발 || 1000000.0만원/total_support_scale/review: 접수 및 선정평가 결과 등에 따라 지원과제수 등 지원 규모는 변경 가능-회계연도 일치 관련 유의 사항구분 안내정부지원연구개발비1차년도(‘26년)는 연간 과제당 지원규모의 5/12(예: 연간 20억과제 기준 8억원 이내)까지 지원2차년도 이후 연간 지원규모(20억원 이내)로 총 정부지원연구개발비 최대 100억원 지원연구개발 || ... 후보 1개 추가,unknown:200000.0 | project_budget:80000.0 | project_budget:200000.0 | project_budget:200000.0 | project_budget:200000.0 | project_budget:200000.0 | project_budget:120000.0 | project_budget:1000000.0,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122384
PBLN_000000000122394,[제주] 2026년 전기차 사용 후 배터리 실증 지원사업(KC인증) 상시모집 공고,제주특별자치도,amount_update_ready,6,5,1,2500.0,2500.0,support_amount,subtract,,확정,"2500.0만원/consulting_fee/recommend_only: kr)에 등록된 기업(제주 산업정보서비스 회원가입 상시 가능) ☞ 제품에 적용된 사용후 배터리 및 활용 개발 제품에 대한 KC 10031 인증 컨설팅 및 인증 획득 지원(1개사당 최대 25,000천원 지원) 사업신청 방법 온라인 접수 (제주산업정보서비스) 사업신청 사이트 온라인신청 바로가기 문의처 제주테크노파크 미래융합사 || 0.0만원/fee/review: 연구활동비전문가활용비00천원 × 5명 × 3회지급수수료 합계 7 || 5000.0만원/non_cash/recommend_only: 사업자등록증 기준 ◦ 지원내용: 전기차 사용후 배터리 활용 신사업 모델 상용화를 위한 KC 인증 지원 ◦ 지원규모: 총 50,000천원 이내 || 2500.0만원/support_amount/subtract: 1개사당 최대 25,000천원 지원3 || 5000.0만원/consulting_fee/recommend_only: 컨설팅비용 등 지원-재사용전지 안전성검사기관을 통한 인증만 인정50,000천원- 지 원 금 액 충 족 시 접 수 마 감-1개사당 최대 2 5",unknown:0.0,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122394
PBLN_000000000122433,[대구] 2026년 (Pre)스타기업 육성사업 개별지원 유형별 특성화지원 통합 공고,대구광역시,amount_update_ready,48,29,19,3000.0,3000.0,support_amount,subtract,0.1,확정,1500.0만원/non_cash/recommend_only: 사업재편 관련성 기업 입증 필요◦ 사업재편 자문을 위한 컨설팅 지원 지원금액◦ 사전 R&D 기획지원 : 최대 15백만원 이내◦ IP전략 수립 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 아이템 발굴 및 승인제도 신청 컨설팅 : 최대 1 || 1500.0만원/non_cash/recommend_only: 사업재편 관련성 기업 입증 필요◦ 사업재편 자문을 위한 컨설팅 지원 지원금액◦ 사전 R&D 기획지원 : 최대 15백만원 이내◦ IP전략 수립 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 아이템 발굴 및 승인제도 신청 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이 || 500.0만원/non_cash/recommend_only: 사업재편 관련성 기업 입증 필요◦ 사업재편 자문을 위한 컨설팅 지원 지원금액◦ 사전 R&D 기획지원 : 최대 15백만원 이내◦ IP전략 수립 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 아이템 발굴 및 승인제도 신청 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 기업당 || 1500.0만원/non_cash/recommend_only: 사업재편 관련성 기업 입증 필요◦ 사업재편 자문을 위한 컨설팅 지원 지원금액◦ 사전 R&D 기획지원 : 최대 15백만원 이내◦ IP전략 수립 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 아이템 발굴 및 승인제도 신청 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 기업당 || 500.0만원/non_cash/recommend_only: 사업재편 관련성 기업 입증 필요◦ 사업재편 자문을 위한 컨설팅 지원 지원금액◦ 사전 R&D 기획지원 : 최대 15백만원 이내◦ IP전략 수립 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 아이템 발굴 및 승인제도 신청 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 기업당 || 3000.0만원/non_cash/recommend_only: 사업재편 관련성 기업 입증 필요◦ 사업재편 자문을 위한 컨설팅 지원 지원금액◦ 사전 R&D 기획지원 : 최대 15백만원 이내◦ IP전략 수립 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 아이템 발굴 및 승인제도 신청 컨설팅 : 최대 15백만원 이내◦ 전문가 활용 : 최대 5백만원 이내◦ 기업당 || ... 후보 23개 추가,unknown:2000.0 | unknown:1000.0 | unknown:3000.0 | unknown:2000.0 | unknown:2000.0 | unknown:1000.0 | unknown:500.0 | unknown:1000.0,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122433
PBLN_000000000122442,[울산] 2026년 기술이전지원사업 기술코칭프로그램 참여기업 모집 공고,울산광역시,json_only_review,1,1,0,,,unknown,review,,후보 검수 필요,20.0만원/total_support_scale/review: 지원규모 : 전문가활용비(200천원 × 2회 이내,,needs_review,selected_candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122442
PBLN_000000000122454,[경기] 포천시 2026년 현장기술돌봄이 지원사업 모집 공고,경기도,amount_update_ready,14,14,0,90.0,90.0,support_amount,subtract,,확정,90.0만원/support_amount/subtract: ☞ 포천시 소재(본사/공장) 섬유관련 기업 ☞ 조직변환 지원 최대 90만원 이내(회당 최대 3회 || 30.0만원/support_amount/subtract: / 30만원 지원) - 환편기 조직변환에 따른 조시기사 비용 지원 사업신청 방법 팩스 또는 이메일 접수 - 팩스 : 031-539-5095 - 이메일 : || 90.0만원/total_support_scale/review: 지방세 체납 기업 □ (지원기간) 공고일로부터 ~ 예산 소진 시까지 □ (지원규모) 조직변환 지원 최대 90만원 이내(회당 최대 3회 || 30.0만원/support_amount/subtract: / 30만원 지원) 氠瑢 Ⅱ 지원내용 □ 환편기 조직변환에 따른 조시기사 비용 지원 氠瑢 지원 분야 지원 내용 지원 한도 조직변환 지원 ⦁ 환편기 조직변환 || 30.0만원/support_amount/subtract: / 30만원 지원) 氠瑢 Ⅱ 지원내용 □ 환편기 조직변환에 따른 조시기사 비용 지원 氠瑢 지원 분야 지원 내용 지원 한도 조직변환 지원 ⦁ 환편기 조직변환에 따른 조시기사 비용 지원 ⦁ 30만원 이내/회 || 30.0만원/support_amount/subtract: 최대 3회까지 지원 30만원 이내 회당 최대 3회까지 지원 氠瑢 □ 접수기간 : 공고게시일 ~ 예산 소진 시까지 Ⅲ 접수기간 및 방법 □ 접수방법 : FAX 또는 이메일 || ... 후보 8개 추가,,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122454
