policy_id,title,organization,amount_manual_review_required,amount_manual_review_category,amount_manual_review_category_ko,amount_manual_review_reason,amount_manual_review_status,candidate_types,support_candidate_count,candidate_summary,manual_review_decision,manual_selected_amount_manwon,manual_selected_amount_type,manual_roi_apply_method,manual_evidence,manual_note,url
PBLN_000000000121397,[강원] 2026년 바이오기업 애로해소 인허가 컨설팅 지원기업 상시모집 공고,강원특별자치도,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,support_ratio:1 | total_support_scale:1,2,"1000.0만원/total_support_scale/review: 지원내용□ 지원 분야: 인허가 컨설팅 및 임상시험지원프로그램명지원 내용지원규모인허가 컨설팅- 제품의 기술문서등 국내외 인허가 컨설팅 지원-지원기업 수 : 1개 기업-지원금액 : 10,000천원 이내 || None만원/support_ratio/ratio_cap: [강원] 2026년 바이오기업 애로해소 인허가 컨설팅 지원기업 상시모집 공고 강원특별자치도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121397
PBLN_000000000121411,[울산] 울주군 2026년 강소기업 육성 기술 혁신 지원사업 추가모집 공고,울산광역시,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,consulting_fee:2 | non_cash:3 | support_amount:2,7,"200.0만원/non_cash/recommend_only: 2,000천원 한도 원 지식재산권(A) 원 국내인증(B) 원 || 200.0만원/non_cash/recommend_only: 국내 인증 획득 시험 및 등록비용* 2백만원 23 자부담 10% ② 혁신기술 사업화 기술가치평가 || 1000.0만원/support_amount/subtract: 기술평가 전문기관 연계 지원 10백만원 최대 5백만원 7 특허 선행기술조사 || 500.0만원/support_amount/subtract: 기술평가 전문기관 연계 지원 10백만원 최대 5백만원 7 특허 선행기술조사 || 1000.0만원/consulting_fee/recommend_only: 전시용 샘플 제작(양산품 제외) 최대 10백만원 ③혁신성장 컨설팅 || 500.0만원/consulting_fee/recommend_only: 대기업 협력사 인증 품질경영 컨설팅 비용 지원 5백만원 총 지원 건수 30 *제품 및 기술 인증 : KS || 200.0만원/non_cash/recommend_only: / 기업당 2백만원 한도 (자부담 10%이상) ❍ 지원대상 : 울주군 소재 제조업 영위 중소기업으로 기술개발 후 기술 또는 제품 지식재산권 확보나 국내 인증이 필",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121411
PBLN_000000000121415,[경남] 2026년 경남형 제조 AX 고도화 패스트트랙 지원사업 도입기업 모집 공고,경상남도,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,consulting_fee:1 | support_ratio:1 | total_support_scale:1,3,20000.0만원/total_support_scale/review: 기업부담금 40% (기업당 2억원)*) * 3번 사업비 편성 참고 ⚬ 지원규모 : 경남도 내 제조기업 3개社 ⚬ 신청대상 : 공고일 기준 경남도에 본사 || 4000.0만원/consulting_fee/recommend_only: 스마트공장 수준진단 기업부담금 중 20%이내(4천만원)에서 현물(인건비)로 계상 가능 4 || None만원/support_ratio/ratio_cap: [경남] 2026년 경남형 제조 AX 고도화 패스트트랙 지원사업 도입기업 모집 공고 경상남도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121415
PBLN_000000000121426,[대구] 2026년 BIT융합캠퍼스(의료ㆍ헬스ㆍ바이오) 지원사업 기업 모집 공고,대구광역시,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,non_cash:1 | support_amount:3 | support_ratio:1 | total_support_scale:2,7,7500.0만원/total_support_scale/review: 지원개요 ▢ 지원기간 : 공고일 ~ 2026년 12월 31일 ▢ 지원한도 : 과제당 최대 75백만원 - 총사업비 25% 이상 대응투자(현금) 필수(부가가치세 제외 후 25백만원 이상) ▢ 지원규모 : 5개 내외 과제 - 선정기업(과제) 수는 || 2500.0만원/total_support_scale/review: 지원개요 ▢ 지원기간 : 공고일 ~ 2026년 12월 31일 ▢ 지원한도 : 과제당 최대 75백만원 - 총사업비 25% 이상 대응투자(현금) 필수(부가가치세 제외 후 25백만원 이상) ▢ 지원규모 : 5개 내외 과제 - 선정기업(과제) 수는 총 지원예산 범위 내에서 과제별 지원 금액을 고려하여 결정 ▢ 지원방법 : 선 || 7500.0만원/support_amount/subtract: VAT 별도)100백만원75백만원25백만원 이상 RISE -2) 기업집적지 현장캠퍼스 운영 (BIT융합캠퍼스) 대구 RISE 3-2 BIT융합캠퍼스경북대학교 첨단정보통신융합산업기술원- 3 - ▢ 최대 지원 한도(75백만원) 내에서 세부항목 및 금액을 선택 || 3000.0만원/support_amount/subtract: 디자인 및 사용성 평가 등을 위한 위탁연구개발비 지원최대 30백만원연구활동비 || 2500.0만원/non_cash/recommend_only: 신뢰성 확보 및 분석/검사/국내외 인증 수수료 등 시험평가비 지원최대 25백만원학생지원금대학(선택) || 2000.0만원/support_amount/subtract: 프로젝트에 참여하는 대학 소속 학생 연구원 지원금(석ㆍ박사 과정 재학생 한정) 최대 20백만원 || None만원/support_ratio/ratio_cap: [대구] 2026년 BIT융합캠퍼스(의료ㆍ헬스ㆍ바이오) 지원사업 기업 모집 공고 대구광역시 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121426
PBLN_000000000121614,[전남광주] 2026년 스마트공장 지원계획 공고,중소벤처기업부,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,consulting_fee:2,2,5000.0만원/consulting_fee/recommend_only: 가공 지원5억원(10개사)최대 5천만원(총사업비 70% 이내) 최대 6개월시 비 지 원 금 이 외기 업 자 부 담 처 리(20백만원 내외/총사업비 30% 내외)컨설팅 지원AI 도입계 || 2000.0만원/consulting_fee/recommend_only: 가공 지원5억원(10개사)최대 5천만원(총사업비 70% 이내) 최대 6개월시 비 지 원 금 이 외기 업 자 부 담 처 리(20백만원 내외/총사업비 30% 내외)컨설팅 지원AI 도입계획 수립 및 및 구축과정 중 현장애로 해결 지원,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121614
PBLN_000000000121777,[울산] 2026년 소상공인 산재보험료 지원사업 공고,울산광역시,True,ratio_only,지원비율만 있음,지원비율만 있어 금액 대표값은 만들 수 없음,pending,support_ratio:1,1,None만원/support_ratio/ratio_cap: [울산] 2026년 소상공인 산재보험료 지원사업 공고 울산광역시 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실 정책정보 개방 속보성 대시,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121777
PBLN_000000000121784,[경기] 2026년 로봇직업교육센터 취업 연계 지원사업 참여기업 모집 공고,경기도,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,support_amount:3,3,"210.0만원/support_amount/subtract: 취업박람회 기업소개 및 면접 부스 지원 - 참여기업당 최대 3명 인건비 지원 - 1인당 인건비(인턴) 2,100천원/월 지원 사업신청 방법 온라인 접수 (경기테크노파크 사업관리시스템) 사업신청 사이트 온라인신청 바로가기 문의처 경기테크노파크 제조로봇팀 031 || 215.69만원/support_amount/subtract: 100천원/월 지원 * 최저임금: 2026년 주 40시간 근무 기준 시 월 2,156,880원 □ 지원금 지급요건 || 215.69만원/support_amount/subtract: 정규직 - 근로시간: 주 40시간 근로 원칙 氠瑢 ∙ 26년 채용에 따른 지급 ex) 26년 11월 채용자는 1개월 분 지급 ∙ 채용 수료생에게 최저임금* 이상 월 급여 지급 및 4대 보험 가입 필수 ∙ 채용 기간은 최소 3개월이며 중도 퇴사 시 지원금 환수(일할 정산) * 최저임금: 2026년 주 40시간 근무 기준 시 월 2,156,880원(시급 10",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121784
PBLN_000000000121785,[전남광주] 2026년 소규모 밀착 안전망 구축사업 참여기업 모집 공고(지역 중대재해 예방 사각지대 해소사업),전남광주통합특별시,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,consulting_fee:2 | equipment_usage_fee:1 | non_cash:1 | support_amount:1 | total_support_scale:1,6,10000.0만원/total_support_scale/review: □ (운영기관) (사)광주경영자총협회 - 2 - 2 지원대상 및 규모 □ (지원대상) 광주광역시 소재 소규모 제조 건설 현장 - (제조업) 상시근로자 5인 이상 ~ 20인 미만 고위험 공정 보유 기업 - (건설업) 공사금액 1억 원 미만의 초소규모 건설현장 □ (지원규모) 총 300개소 (제조업 200개소 || 150.0만원/consulting_fee/recommend_only: / 건설업 100개소) □ (지원제외) 다음 중 하나 이상에 해당하는 기업 또는 사업주 - 정부 또는 지차체 등의 유사한 지원사업에 참여 중인 기업 - 근로기준법 제43조의2에 따라 임금 등을 체불하여 명단이 공개 중인 사업주 - 중대재해 발생 등으로 명단이 공표된 사업장 - 제출서류의 미비 또는 제출서류가 사실과 다른 경우 - 기타 운영기관에서 사업참여가 부적합하다고 판단되는 경우3 지원내 || 10000.0만원/consulting_fee/recommend_only: 사업장별 현장 진단 결과 반영하여 지원 품목 변동 가능  (건설업) 1억 미만 건설 안전 기동대 운영 - 지원내용구분내용비고현장방호및필수물품지원 이동식가드레일 || 65.0만원/equipment_usage_fee/recommend_only: 방화담요등초기화재진압장비지급현장방문진단과동시에시설물및물품즉각전개 현장기술지도 추락 화재등핵심위험요인원포인트기술지도및신속조치 당일공정맞춤형TBM실습코칭및보호구실착용지도기동대불시/예약방문을통한당일공정맞춤형지도 - 4 - - 지원수준 : 1개소당 최대 65만 원지원분야주요지원품목예시(안) 비고현장방호및통제물품 (추락/접근차단)이동식가드레일(휀스) || 40.0만원/non_cash/recommend_only: 에어로졸/투척식간이소화기세트등 최대40만원안전보호구지급 (신체보호)KS인증안전모 || 25.0만원/support_amount/subtract: 방진마스크최대25만원4 추진절차  (제조업) 5~19인 제조 안전 길잡이 구축①공고및접수⇒②현장위험성평 가⇒③선정및지원품 목 확 정⇒④맞춤형지원및,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121785
PBLN_000000000121849,전기차 차체ㆍ섀시 충돌안전 기업지원 연장 공고(xEV 보호차체 충돌안전 기업지원사업),경상북도,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,support_ratio:1 | total_support_scale:2,3,"3000.0만원/total_support_scale/review: 湯湷 2026년 05월 08일 (재)경북테크노파크원장 지원내용 氠瑢 지원프로그램 지원내용 지원기관 전주기 지원 (패키지형 서비스 지원) ⚫ 지원규모 - 지원금 30,000천원 ⚫ 지원내용 - 설계해석→시제품제작→시험평가 패키지형 - 각 서비스별 세부 항목은 아래 참조 || 1500.0만원/total_support_scale/review: 본 사업을 통해 구축한 장비활용시 우대 GBTP1(1건) GITC2(1건) 시제품 제작 지원 ⚫ 지원규모 - 지원금 15,000천원 ⚫ 지원내용 - xEV 보호차체 분야의 사업화를 위한 시제품 제작 지원 || None만원/support_ratio/ratio_cap: 전기차 차체ㆍ섀시 충돌안전 기업지원 연장 공고(xEV 보호차체 충돌안전 기업지원사업) 경상북도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121849
PBLN_000000000121853,2026년 업종별 임금체계 개선 지원 사업 참여기업 모집 공고,고용노동부,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,consulting_fee:1,1,"8000.0만원/consulting_fee/recommend_only: 8,000 만 원 + 시중 컨설팅 가치 2026 년 IT 업종 임금체계 개선 컨설팅 참여기업 모집 고용노동부 지원 무료 지원 시장임금 및 직무급 Tool 제공",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121853
